Rosario do Sul;Розариу-ду-Сул
Rosario Oeste;Розариу-Уэсти
Rosarito;Росарито
Rosarno;Розарно
Rosasco;Розаско
Rosate;Розате
Rosbach vor der Hohe;Росбах-фор-дер-Хёэ
Rosbercon;Росберкон
Roschbach;Рошбах
Rosche;Роше
Roscheid;Рошайд
Rosciano;Рошано
Roscigno;Рошиньо
Rosciszewo;Росцишево
Roscoe;Роско
Roscommon;Роскоммон
Roscrea;Роскрей
Rosdorf;Росдорф
Rose;Розе
Rose Bay;Роуз Бэй
Rose Belle;Роз Бель
Rose Bud;Роуз Бад
Rose City;Роуз Сити
Rose Creek;Роуз Крик
Rose Hall;Роуз Холл
Rose Hill;Роуз Хилл
Rose Lake;Роуз Лейк
Rose Lodge;Роуз Лодж
Rose Prairie;Роуз Прейри
Roseau;Розо
Rosebank;Розбанк
Rosebery;Розбери
Rosebud;Розбад
Roseburg;Розебург
Rosedale;Роздейл
Rosegg;Розег
Rosehill;Розхилл
Roseira;Розейра
Rosel;Розель
Roseland;Розленд
Roselawn;Розлон
Roseldorf;Розельдорф
Roselies;Розели
Rosella;Розлла
Rosellen;Розеллен
Rosello;Роселло
Rosemary;Розмари
Rosemary Beach;Розмари Бич
Rosemere;Розмер
Rosemont;Розмонт
Rosemount;Розмаунт
Rosenallis;Розеналлис
Rosenau;Розенау
Rosenau am Hengstpab;Розенау-ам-Хенгстпас
Rosenbach;Розенбах
Rosenberg;Розенберг
Rosenbichl;Розенбихль
Rosenburg;Розенбург
Rosendahl;Розендаль
Rosendorf;Розендорф
Rosenegg;Розенегг
Rosenfeld;Розенфельд
Rosengarten;Розенгартен
Rosenheim;Розенхайм
Rosenkopf;Розенкопф
Rosenkranz;Розенкранц
Rosenleiten;Розенлайтен
Rosenow;Розенов
Rosenthal;Розенталь
Roseray;Розрей
Roses;Росас
Roseto Capo Spulico;Розето-Капо-Спулико
Roseto degli Abruzzi;Розето-дельи-Абруцци
Rosetown;Розтаун
Rosetta;Рашид
Rosevears;Розверс
Roseville;Розвилл
Rosewood;Розвуд
Roseworthy;Розворти
Roshal;Рошаль
Roshcha;Роща
Roshchino;Рощино
Rosian;Розиан
Rosien;Розиен
Rosieres;Розьер
Rosignano Marittimo;Розиньяно-Мариттимо
Rosing;Розинг
Rosiori de Vede;Рошиорий-де-Веде
Rositz;Розиц
Roskilde;Роскилле
Roskow;Росков
Roslau;Рёслау
Roslavichi;Рославичи
Roslavl;Рославль
Roslyakovo;Росляково
Roslyn;Рослин
Roslyn Heights;Рослин Хайтс
Rosmalen;Росмален
Rosolina;Розолина
Rosolini;Розолини
Rosora;Розора
Rosoux-Crenwick;Розу-Кренвик
Rosport;Стенхейм
Rosrath;Рёсрат
Ross;Росс
Ross River;Росс Ривер
Rossa;Росса
Rossano;Россано
Rossano Veneto;Россано-Венето
Rossarden;Россарден
Rossatz-Arnsdorf;Россац-Арнсдорф
Rossatzbach;Россацбах
Rossau;Россау
Rossburn;Россберн
Rossegg;Россегг
Rosseignies;Россеньи
Rossens;Росан
Rosses Point;Россес-Пойнт
Rossi;Росси
Rossiglione;Россильйоне
Rossignol;Росиньоль
Rossin;Россин
Rossing;Рёссинг
Rossiniere;Росиньер
Rossiyskiy;Российский
Rossland;Россленд
Rosslare;Росслер
Rosslyn;Росслин
Rossmore;Россмор
Rossosh;Россошь
Rossosz;Россош
Rossow;Россов
Rossport;Росспорт
Rosthern;Ростерн
Rostock;Росток
Rostocker Wulfshagen;Ростокер Вульфсхаген
Rostokino;Ростокино
Rostov;Ростов-на-Дону
Rostov-na-donu;Ростов-на-Дону
Rostovskaya;Ростовская
Rostrup;Роструп
Roswell;Розуэлл
Rot am See;Рот-ам-Зее
Rot an der Rot;Рот-ан-дер-Рот
Rota;Рота
Rota d'Imagna;Рота-д'Иманья
Rota Greca;Рота-Грека
Rotach;Ротах
Rotello;Ротелло
Rotenbach;Ротенбах
Rotenburg (Wumme);Ротенбург (Вюмме)
Rotenhain;Ротенхайн
Rotenkamp;Ротенкамп
Rotenkirchen;Ротенкирхен
Rotensee;Ротензее
Rotenturm an der Pinka;Ротентурм
Rotfelden;Ротфельден
Rotgesbuttel;Рётгесбюттель
Rotgla y Corbera;Роджла-и-Корбера
Roth;Рот
Rotha;Рёта
Rothaurach;Ротаурах
Rothaus;Ротхаус
Rothbury;Ротбери
Rothe;Роте
Rotheau;Ротеау
Rothemuhl;Ротемюль
Rothenbach;Рётенбах-ан-дер-Пегниц
Rothenbach Im Emmental;Рётенбах
Rothenberg;Ротенберг
Rothenbergen;Ротенберген
Rothenbuch;Ротенбух
Rothenburg;Ротенбург
Rothenburg ob der Tauber;Ротенбург-об-дер-Таубер
Rothenburg/Oberlausitz;Ротенбург
Rothenfels;Ротенфельс
Rothengrub;Ротенгруб
Rothenkirchen;Ротенкирхен
Rothenklempenow;Ротенклемпено
Rothenmoor;Ротенмор
Rothenschirmbach;Ротенширмбах
Rothensee;Ротензее
Rothenstein;Ротенштайн
Rothenthurm;Ротентурм
Rothenthurn;Ротентурн
Rotherbaum;Ротербаум
Rothesay;Ротсей
Rotheul;Ротеуль
Rotheux-Rimiere;Ротё-Римьер
Rothgmos;Ротгмос
Rothhausen;Ротхаузен
Rothienorman;Ротиенорман
Rothlein;Рётлайн
Rothleiten;Ротлайтен
Rothof;Ротхоф
Rotholz;Ротхольц
Rothrist;Ротрист
Rothselberg;Ротзельберг
Rothwald;Ротвальд
Rothweinsdorf;Ротвайнсдорф
Rotonda;Ротонда
Rotondella;Ротонделла
Rotondi;Ротонди
Rotova;Ротова
Rots;Ро
Rotschau;Ротшау
Rotsweiler-Nockenthal;Рётсвайлер-Ноккенталь
Rott am Inn;Ротт-на-Инне
Rotta;Ротта
Rottach;Роттах-Эгерн
Rottal;Ротталь
Rottau;Роттау
Rottelsdorf;Роттельсдорф
Rottenacker;Роттенакер
Rottenbach;Роттенбах
Rottenbach bei Haag;Роттенбах
Rottenberg;Роттенберг
Rottenbuch;Роттенбух
Rottenburg am Neckar;Роттенбург-на-Неккаре
Rottendorf;Роттендорф
Rottenegg;Роттенегг
Rottenmann;Роттенман
Rotterdam;Роттердам
Rotterode;Роттероде
Rottersdorf;Роттерсдорф
Rottershausen;Роттерсхаузен
Rotthalmunster;Роттальмюнстер
Rottingen;Рёттинген
Rottleben;Ротлебен
Rottleberode;Ротлебероде
Rottmann;Роттман
Rottmannshagen;Роттмансхаген
Rottmar;Роттмар
Rottmersleben;Ротмерслебен
Rottofreno;Роттофрено
Rottorf;Ротторф
Rottweil;Ротвайль
Rotzo;Ротцо
Roucamps;Рукан
Rouffiac;Англар
Rouffignac;Руффиньяк
Rouffignac-de-Sigoules;Руффиньяк-де-Сигулес
Rouffigny;Руффиньи
Rougemont;Ружмон
Rouleau;Роуло
Roullours;Руллур
Roumagne;Румань
Roumegoux;Румегу
Roumont;Румон
Round Hill;Раунд Хилл
Round Lake;Раунд Лейк
Round Mountain;Раунд Маунтин
Round Pond;Раунд Понд
Round Rock;Раунд-Рок
Round Top;Раунд Топ
Roundstone;Раундстон
Roundwood;Раундвуд
Roure;Рур
Rous Lench;Роус Ленч
Rous Mill;Роус Милл
Rousse;Русе
Roussillac;Руссиллак
Roussy-le-Village;Русси-ле-Вилаж
Rouvray-Sainte-Croix;Рувре
Rouvreux;Руврё
Rouvroy;Рувруа
Roux;Ру
Rouxeville;Руквиль
Roux-Miroir;Ру-Мируар
Rouyn-Noranda;Руин-Норанда
Rouzede;Л'Арбр
Rovagnate;Рованьате
Rovaniemi;Рованиеми
Rovasenda;Ровазенда
Rovato;Ровато
Rovellasca;Ровелласка
Rovello Porro;Ровелло-Порро
Rovenki;Ровеньки
Roverbella;Ровербелла
Rovere Della Luna;Ровере-делла-Луна
Roveredo;Ровередо
Roveredo In Piano;Ровередо-ин-Пьяно
Rovereto;Роверето
Rovetta;Роветта
Roviano;Ровьяно
Rovigo;Ровиго
Rovinj;Ровинь
Rovira;Ровира
Rovito;Ровито
Rovno;Ровно
Rovolon;Роволон
Rovray;Ровре
Rowa;Рова
Rowan;Рован
Rowde;Роуде
Rowe;Роу
Rowella;Роуэлла
Rowena;Роуэна
Rowland;Роленд
Rowland Flat;Роленд Флэт
Rowland Heights;Роленд Хайтс
Rowlands Gill;Роуландс-Гилл
Rowley;Роули
Rowsley;Роусли
Rowville;Роувилл
Roxas;Рохас
Roxas City;Рохас
Roxboro;Росборо
Roxborough;Роксборо
Roxbury;Роксбери
Roxel;Роксель
Roxheim;Роксхайм
Roxin;Роксин
Roy;Мак-Кенна
Royal;Ройал
Royal Center;Ройал Сентер
Royal City;Ройал Сити
Royal Oak;Ройал Ок
Royal Park;Ройал Парк
Royalla;Ройалла
Royan;Понтайяк
Royat;Руайя
Royken;Рёйкен
Royrvik;Рёйрвик
Royston;Ройстон
Royuela de Rio Franco;Роюэла-де-Рио-Франко
Roza;Роза
Rozan;Ружан
Rozas de Puerto Real;Росас-де-Пуэрто-Реаль
Rozdrazew;Роздражев
Rozelle;Роцелл
Rozhdestvenka;Рождественка
Rozhdestvenskaya;Рождественская
Rozhdestvenskiy;Рождественский
Rozhyshche;Рожище
Rozieres-en-Beauce;Багатэль
Rozkishne;Роскошное
Roznava;Рожнява
Rozprza;Розпша
Rozvadiv;Розвадов
Rozwienica;Розвеница
Rozy Lyuksemburg;Розы Люксембург
Rozzano;Роццано
Ruan;Руан
Ruatahuna;Руатауна
Ruatoki;Руатоки
Ruawai;Руавай
Rubano;Рубано
Rubayo;Рубайо
Ruben;Рубен
Rubenach;Рюбенах
Rubenow;Рубенов
Ruber;Рюбер
Rubercy;Рюберси
Rubgarten;Рюбгартен
Rubi;Руби
Rubiana;Рубьяна
Rubiataba;Рубиатаба
Rubielos de Mora;Рубьелос-де-Мора
Rubiera;Рубьера
Rubigen;Рубиген
Rubim;Рубин
Rubio;Рубио
Rubite;Рубите
Rubizhne;Рубежное
Rubkow;Рубков
Rubland;Рубланд
Rublevka;Рублевка
Rublingen;Рюблинген
Rubmannsberg;Рубмансберг
Rubtsovo;Рубцово
Rubtsovsk;Рубцовск
Ruby;Раби
Ruch;Рюш
Ruchheim;Руххайм
Ruciane-Nida;Ручане-Нида
Ruck;Рюк
Ruckersdorf;Рюккерсдорф
Ruckerting;Рукертинг
Ruckholz;Рюкхольц
Ruckweiler;Рюквайлер
Rucqueville;Рюквиль
Ruda;Руда
Ruda Maleniecka;Руда-Маленецка
Ruda Slaska;Руда-Слёнска
Rudaki;Рудаки
Rudakov;Рудаков
Rudall;Радолл
Rudd;Радд
Rude;Рюде
Rudelzhausen;Рудельцхаузен
Ruden;Руден
Rudenau;Рюденау
Rudendorf;Рудендорф
Rudenhausen;Рюденхаузен
Ruderatshofen;Рудератсхофен
Ruders;Рудерс
Rudersberg;Рудерсберг
Rudersdorf;Рудерсдорф
Rudersdorf bei Berlin;Рюдерсдорф
Rudershausen;Рюдерсхаузен
Ruderstallgassen;Рудершталльгассен
Ruderszell;Рудерсцелль
Ruderting;Рудертинг
Rudesheim;Рюдесхайм
Rudiano;Рудьяно
Rudiny;Рудины
Rudisleben;Рудислебен
Rudka;Рудка
Rudlingen;Рюдлинген
Rudmanns;Рудманнс
Rudna;Рудна
Rudnev;Руднев
Rudneva;Руднев
Rudnia;Рудня
Rudnichnyy;Рудничный
Rudniki;Рудники
Rudnitz;Рюдниц
Rudnyy;Рудный
Rudolfing;Рудольфинг
Rudolfstetten-Friedlisberg;Рудольфштеттен-Фридлисберг
Rudolph;Рудольф
Rudolstadt;Рудольштадт
Rudow;Рудо
Rudozem;Рудозем
Rudziniec;Рудзинец
Rueda;Руэда-де-ла-Сьерра
Rueda de Jalon;Руэда-де-Халон
Ruente;Руэнте
Ruesga;Руэсга
Ruette;Рюэт
Rueun;Руэун
Rueyres;Рюэр
Ruffano;Руффано
Ruffia;Руффия
Ruffiac;Руфиак
Ruffy;Раффи
Rufi;Руфи
Rufina;Руфина
Rufino;Руфино
Rufisque;Рюфиск
Rufling;Руфлинг
Rufrancos;Руфранкос
Rufus;Руфус
Rugby;Рагби
Rugendorf;Ругендорф
Rugensee;Ругензее
Ruggell;Руггелль
Rugland;Крефт
Ruhen;Рюэн
Ruhla;Рула
Ruhland;Руланд
Ruhle;Рула
Ruhmannsfelden;Румансфельден
Ruhn;Рюн
Ruhpolding;Рупольдинг
Ruhringsdorf;Рурингсдорф
Ruhrndorf;Рюрндорф
Ruhrort;Рурорт
Ruhstadt;Рюштедт
Ruhstatt;Руштат
Ruhstetten;Руштеттен
Ruhstorf an der Rott;Русторф-ан-дер-Ротт
Ruhwinkel;Рувинкель
Ruidera;Руйдера
Ruidoso;Руидозо
Ruijin;Жуйцзинь
Ruinas;Руйнас
Ruino;Руйно
Ruislip;Руислип
Ruiz;Руис
Ruja;Руя
Rujiena;Руйиена
Rukieten;Рукитен
Rulles;Рюль
Rullschau;Рюлльшау
Rullstorf;Рульсторф
Rully;Рюли
Rulzheim;Рюльцхайм
Rum;Рум
Ruma;Рума
Rumbach;Румбах
Rumelange;Рюмеланж
Rumeltshausen;Румельтсхаузен
Rumerstorf;Румерсторф
Rumes;Рюм
Rumgraben;Румграбен
Rumia;Румя
Rumikon;Рюмикон
Rumlang;Рюмланг
Rummelsberg;Руммельсберг
Rummelsheim;Рюммельсхайм
Rumohr;Румор
Rumoi;Румои
Rumoroso;Руморосо
Rumpel;Рюмпель
Rumpersdorf;Румперсдорф
Rumpin;Румпин
Rumsey;Рамси
Rumyantsevo;Румянцево
Runavik;Рунавик
Rundale;Рундальский дворец
Runderoth;Рюндерот
Runding;Рундинг
Rundong;Ганьчжоу
Rungelin;Рунгелин
Runkel;Рункель
Running Springs;Раннинг Спрингс
Running Stream;Раннинг Стрим
Runnymede;Раннимид
Ruoti;Руоти
Rupanyup;Рапаниап
Rupert;Руперт
Rupertiberg;Рупертиберг
Rupertsbuch;Рупертсбух
Rupia;Рупья
Rupit;Рупит-и-Пруйт
Rupite;Рупите
Ruppach-Goldhausen;Руппах-Гольдхаузен
Ruppen;Руппен
Ruppendorf;Руппендорф
Ruppersdorf;Рупперсдорф
Ruppersthal;Рупперсталь
Rupperswil;Рупперсвиль
Ruppertenrod;Руппертенрод
Ruppertsberg;Руппертсберг
Ruppertsecken;Руппертсеккен
Ruppertshofen;Руппертсхофен
Ruppertshutten;Руппертсхюттен
Ruppertsweiler;Руппертсвайлер
Ruppichteroth;Руппихтерот
Ruprechtshofen;Рупрехтсхофен
Rupsroth;Рупсрот
Rural Hall;Рурал Холл
Rural Retreat;Рурал Ретрит
Rural Ridge;Рурал Ридж
Rus;Эль Мармоль
Rusa;Руза
Rusakov;Русаков
Rusch;Руш
Ruschberg;Рушберг
Ruschegg;Рюшег
Ruschein;Рушайн
Ruschlikon;Рюшликон
Rush;Раш
Rush Center;Раш Сентер
Rush City;Раш Сити
Rush Hill;Раш Хилл
Rush Springs;Раш Спрингс
Rushmore;Рашмор
Rushworth;Рашворт
Rusk;Раск
Ruski Krstur;Руски Крстур
Ruskin;Раскин
Rusko Selo;Руско-Село
Russa;Старая Русса
Russas;Русас
Russeignies;Рюссеньи
Russell;Расселл
Russell Springs;Расселл Спрингс
Russelsheim;Рюссельсхайм
Russi;Русси
Russia;Руша
Russian Mission;Рашн Мишен
Russikon;Руссикон
Russin;Рюссен
Russingen;Рюссинген
Russk. Maklakovo;Русск. Маклаково
Russkaya;Русская
Russko-Vysotskoye;Русско-Высоцкое
Russow;Руссо
Rust;Руст
Rustavi;Рустави
Rustenburg;Рюстенбург
Rustenfelde;Рустенфельде
Rustorf;Рюсторф
Rustow;Русто
Rusutsu;Русуцу
Ruswil;Русвиль
Rute;Руте
Rutenberg;Рутенберг
Rutesheim;Рутесхайм
Ruth;Рут
Ruthen;Рютен
Ruthenbeck;Рутенбек
Rutherford;Рутерфорд
Rutherford College;Рутерфорд Колледж
Rutherglen;Рутерглен
Ruthi;Рюти
Ruthnick;Рютник
Ruthweiler;Рутвайлер
Ruti;Рюти
Rutigliano;Рутильяно
Rutka-Tartak;Рутка-Тартак
Rutki;Рутки
Rutland;Ратленд
Rutledge;Рутледж
Rutsweiler an der Lauter;Рутсвайлер-на-Лаутере
Rutzenham;Рутценхам
Rutzenmoos;Рутценмоос
Rutzing;Рутцинг
Ruviano;Рувьяно
Ruvo del Monte;Руво-дель-Монте
Ruvo di Puglia;Руво-ди-Пулья
Ruwer;Управление Рувер
Ruy Barbosa;Руй-Барбоза
Ruynes-en-Margeride;Трайю
Ruzaevka;Рузаевка
Ruzhino;Ружино
Ruzomberok;Ружомберок
Ryabinki;Рябинки
Ryad;Ряд
Ryan;Райан
Ryazan;Рязань
Ryazanka;Рязанка
Ryazanovo;Рязаново
Ryazansk;Рязанск
Ryazanskaya;Рязанская
Ryazanskiy;Рязанский
Ryazhsk;Ряжск
Rybalka;Рыбалко
Rybalko;Рыбалко
Rybczewice;Рыбчевице
Rybinsk;Рыбинск
Rybnaya Sloboda;Рыбная Слобода
Rybnik;Рыбник
Rybnitsa;Рыбница
Rybno;Рыбно
Rybnoye;Рыбное
Rybnyy;Рыбный
Rychliki;Рыхлики
Rychtal;Рыхталь
Rychwal;Рыхвал
Rycroft;Райкрофт
Ryczywol;Рычивул
Rydal;Райдал
Rydalmere;Райдалмир
Ryde;Райд
Ryder;Райдер
Rydultowy;Рыдултовы
Rydzyna;Рыдзына
Rye;Рай
Rye Beach;Рай Бич
Rye Park;Рай Парк
Ryefield;Райфилд
Ryerson;Райерсон
Ryes;Ри
Rygge;Рюгге
Ryglice;Рыглице
Ryjewo;Рыево
Rykhtychi;Рыхтичи
Ryki;Рыки
Rylsk;Рыльск
Rylstone;Райлстон
Rymanow;Рыманув
Ryn;Рын
Rynki;Рынки
Rynok;Рынок
Rypin;Рыпин
Rysum;Ризум
Rytro;Рытро
Rytwiany;Рытвяны
Ryugasaki;Рюгасаки
Ryuo;Рюо
Rywung;Райуунг
Rzasnia;Жонсня
Rzasnik;Жонсник
Rzeczyca;Жечица
Rzekun;Жекунь
Rzepiennik Strzyzewski;Жепенник-Стшижевский
Rzepin;Жепин
Rzeszow;Жешув
Rzewnie;Жевне
Rzezawa;Жезава
Rzhavki;Ржавки
Rzhev;Ржев
Rzhevka;Ржевка
S.Mateus;Сан-Матеуш
S.Roque do Pico;Сан-Роке-ду-Пику
Sa Cabaneta;Са Кабанета
Saag;Заг
Saager;Заагер
Saal an der Donau;Зааль-на-Дунае
Saalbach;Зальбах-Хинтерглем
Saalburg-Ebersdorf;Заальбург-Эберсдорф
Saaldorf;Хаберланд
Saaleck;Заалек
Saaleplatte;Заалеплатте
Saalfeld/Saale;Заальфельд
Saalfelden am Steinernen Meer;Зальфельден
Saalfelder Hohe;Заальфельдер-Хёэ
Saalhausen;Заальхаузен
Saalstadt;Заальштадт
Saanen;Занен
Saanichton;Саинджтон
Saara;Зара
Saarbrucken;Саарбрюккен
Saarburg;Саарбург
Saarlouis;Саарлуис
Saarmund;Саармунд
Saarwellingen;Саарвеллинген
Saas;Саас
Saas-Fee;Саас-Фее
Saas-Grund;Саас-Грунд
Saatel;Саатель
Saavedra;Сааведра
Saaz;Саац
Sabac;Шабац
Sabadell;Сабадель
Sabae;Сабаэ
Sabana Del Potrero;Сабана Дель Потреро
Sabanagrande;Сабанагранде
Sabanalarga;Сабаналарга
Sabaneta;Саванэта
Sabara;Сабара
Sabatenreith;Забатенрайт
Sabaudia;Сабаудия
Sabbia;Саббия
Sabbio Chiese;Саббьо-Кьезе
Sabbioneta;Саббьонета
Sabel;Забель
Sabero;Саберо
Sabha;Себха
Sabie;Саби
Sabile;Сабиле
Sabinanigo;Сабиньяниго
Sabinas;Сабинас
Sabinas Hidalgo;Сабинас-Идальго
Sabine;Сабин
Sabino;Сабину
Sabinov;Сабинов
Sabiote;Сабиоте
Sabla;Шабла
Sable River;Сейбл Ривер
Sabnie;Сабне
Saboia;Сабоия
Sabosach;Забозах
Sabratah;Сабрафа
Sabres;Легуди
Sabrosa;Саброза
Sabugal;Сабугал
Sacavem;Сакавен
Sacco;Сакко
Saccolongo;Сакколонго
Sacedon;Саседон
Sacele;Сэчеле
Saceruela;Сасеруэла
Sachau;Захау
Sachica;Сачика
Sachon;Сачхон
Sachs Harbour;Сачс Харбор
Sachseln;Заксельн
Sachsen bei Ansbach;Заксен-Ансбах
Sachsenberg;Заксенберг
Sachsenbrunn;Заксенбрунн
Sachsenburg;Заксенбург
Sachsendorf;Заксендорф
Sachsenhagen;Заксенхаген
Sachsenhausen;Заксенхаузен
Sachsenheim;Заксенхайм
Sachsenkam;Заксенкам
Sacile;Сачиле
Sacka;Зака
Sackville;Саквилл
Saco;Сако
Sacramento;Сакраменто
Sacre-Coeur;Саре-Кёр
Sacrofano;Сакрофано
Sad;Сад
Sada;Садо
Sadaba;Садаба
Sadaclia;Садаклия
Sadali;Садали
Sadat;Садэт
Saddle Brook;Садл Брук
Saddle River;Сэддл Ривер
Saddleworth;Садлворт
Sadillac;Садийак
Sadirac;Садирак
Sadki;Садки
Sadkowice;Садковице
Sadler;Садлер
Sadlinki;Садлинки
Sado;Садо
Sadovaya;Садовая
Sadovec;Долни-Дыбник
Sadovo;Садово
Sadovod;Садовод
Sadowie;Садове
Sadowne;Садовне
Sadroc;Садрок
Sady;Сады
Saebaengi;Ыйсон
Saedinenie;Сыединение
Saeffelen;Зеффелен
Saejae;Мунгён
Saeki;Саики
Saenz Pena;Пресиденсия Роке Саэнс Пена
Saerbeck;Зербек
Saeul;Сиоль
Safaga;Сафага
Safenwil;Зафенвиль
Safety Bay;Сафети Бэй
Saffig;Заффиг
Safien;Зафин
Safien Platz;Зафин Плац
Safonovo;Сафоново
Safonovskaya;Сафоновская
Safranbolu;Сафранболу/Карабюк
Safronov;Сафронов
Safronova;Сафронова
Sagae;Сагаэ
Sagamihara;Сагамихара
Sagamore;Сагамор
Sagamore Beach;Сагамор Бич
Sagan-Zhalgay;Саган-Жалгай
Sagar;Сагар
Sagara;Сагара
Sagard;Загард
Sagarejo;Сагареджо
Sagas;Сагас
Sagehorn;Загехорн
Sagelat;Сажла
Saggart;Саггарт
Saggau;Заггау
Saggrian;Заггриан
Saghammer;Загхаммер
Saginaw;Сагино
Sagogn;Сагонь
Sagor;Шагор
Sagra;Сагра
Sagrado;Саградо
Sagres;Сагрис
Sagritz;Загриц
Sagunto;Сагунто
Sahagun;Саагун
Saham;Сахм
Saharanpur;Сахаранпур
Sahechores;Саэчорес
Sahinbey;Шахинбей/Газиантеп
Sahlassan;Залассан
Sahms;Замс
Sahuayo de Morelos;Сауайо-де-Морелос
Saida;Сайда
Saignelegier;Сэньлежье
Saignes;Сэнь
Saihoji;Кунисаки
Saijo;Сайдзё
Saiki;Саики
Sailauf;Зайлауф
Saillant;Сайан
Saillon;Сайон
Sailors Falls;Сейлорс Фолс
Sainbach;Зайнбах
Sainerholz;Зайнерхольц
Saint George's;Сент-Джорджес
Saint Gilles;Сен-Жиль Ле Бэн
Saint Helier;Сент-Хелиер
Saint Jacques;Сен Жак
Saint Margaret's;Сейнт Маргарет
Saint Paul's;Сейнт Полс
Saint Peter Port;Сент-Питер-Порт
Saint Petersburg;Санкт-Петербург
Saint Pierre;Сен Пьер
Saint-Abit;Сент-Аби
Saint-Agapit;Сент-Агапи
Saint-Agnan;Сент-Аньян
Saint-Agnan-le-Malherbe;Сент-Аньян-ле-Малерб
Saint-Agnan-sur-Sarthe;Сент-Аньян-Сюр-Сарт
Saint-Agnet;Сент-Анье
Saint-Agoulin;Сент-Агулен
Saint-Aignan;Сент-Эньян
Saint-Aignan-de-Cramesnil;Сент-Эньян-де-Крамений
Saint-Alban;Сент-Альбан
Saint-Alyre-d'Arlanc;Сент-Алир-д'Арланк
Saint-Alyre-es-Montagne;Бутарес
Saint-Amand;Сент-Аман
Saint-Amand-de-Vergt;Сент-Аман-де-Вер
Saint-Amandin;Сент-Аман-Лез-О
Saint-Amand-Jartoudeix;Сент-Аман-Лез-О
Saint-Amand-sur-Ornain;Сент-Аман-Лез-О
Saint-Amant-Roche-Savine;Сент-Аман-Рош-Савин
Saint-Amant-Tallende;Сент-Аман-Таланд
Saint-Anaclet-de-Lessard;Сент-Анакле-де-Лесар
Saint-Andre;Сент-Андре
Saint-Andre-Avellin;Сент-Андре-Авеллен
Saint-Andre-d'Allas;Сент-Андре-д'Ала
Saint-Andre-de-Bohon;Сент-Андре-де-Боон
Saint-Andre-de-Briouze;Сент-Андре-де-Бриуз
Saint-Andre-de-Cubzac;Сент-Андре-де-Кюбзак
Saint-Andre-de-Double;Сент-Андре-де-Дубль
Saint-Andre-de-l'Epine;Сент-Андре-де-Л'Эпин
Saint-Andre-d'Hebertot;Сент-Андре-д'Эберто
Saint-Andre-du-Bois;Сент-Андре-дю-Буа
Saint-Andre-et-Appelles;Сент-Андре-Э-Апель
Saint-Andre-le-Coq;Сент-Андре-ле-Кок
Saint-Andre-sur-Orne;Сент-Андре-сюр-Орн
Saint-Androny;Сент-Андрони
Saint-Angel;Сент-Анжель
Saint-Anicet;Сент-Анисе
Saint-Anselme;Сент-Ансельм
Saint-Antheme;Ле Феи
Saint-Antoine;Сент-Антуан
Saint-Antoine-Cumond;Сент-Антуан-Кюмон
Saint-Antoine-d'Auberoche;Сент-Антуан-д'Оберош
Saint-Antoine-de-Breuilh;Сент-Антуан-де-Брёй
Saint-Antoine-de-Ficalba;Сент-Антуан-де-Фикальба
Saint-Antoine-du-Queyret;Сент-Антуан-дю-Кейре
Saint-Antoine-sur-l'Isle;Сент-Антуан-Сюр-Л'Иль
Saint-Antonin;Сент-Антонен
Saint-Armou;Сент-Арму
Saint-Astier;Сент-Астье
Saint-Athanase;Сент-Атаназ
Saint-Aubert;Сент-Обер
Saint-Aubin;Сент-Обен
Saint-Aubin-d'Arquenay;Сент-Обен-д'Аркене
Saint-Aubin-de-Blaye;Сент-Обен-де-Блеи
Saint-Aubin-de-Bonneval;Сент-Обен-де-Бонваль
Saint-Aubin-de-Branne;Сент-Обен-де-Бран
Saint-Aubin-de-Cadelech;Сент-Обен-де-Каделеш
Saint-Aubin-de-Courteraie;Сент-Обен-де-Куртере
Saint-Aubin-de-Lanquais;Сент-Обен-де-Ланке
Saint-Aubin-de-Medoc;Сент-Обен-де-Медок
Saint-Aubin-des-Preaux;Сент-Обен-Де-Прео
Saint-Aubin-du-Perron;Сент-Обен-дю-Перрон
Saint-Aubin-le-Cloud;Сент-Обен-ле-Клу
Saint-Aubin-le-Monial;Сент-Обен-ле-Моньяль
Saint-Aubin-sur-Mer;Сент-Обен-сюр-Ме
Saint-Augustin;Сент-Огюстен
Saint-Aulaye;Сент-Оле
Saint-Austremoine;Сент-Остремуан
Saint-Avit;Сент-Ави
Saint-Avit-Senieur;Сент-Ави-Сеньёр
Saint-Babel;Сен-Бабель
Saint-Barthelemy;Сен-Бартелеми
Saint-Barthelemy-d'Agenais;Сен-Бартелеми-д'Ажене
Saint-Barthelemy-de-Bellegarde;Сен-Бартелеми-де-Бельгард
Saint-Barthelemy-le-Plain;Ле Мазе
Saint-Basile;Сен-Базиль
Saint-Beauzire;Сен-Бозир
Saint-Benoit;Сен-Бенуа
Saint-Berain;Сен-Берен-Су-Санвинь
Saint-Blaise;Сен-Блез
Saint-Boes;Сен-Боес
Saint-Bomer-les-Forges;Ле Форж
Saint-Boniface;Сен-Бонифас
Saint-Bonnet-de-Condat;Артиж
Saint-Bonnet-de-Rochefort;Шалинья
Saint-Bonnet-de-Salers;Сен-Боне-де-Сале
Saint-Bonnet-le-Chastel;Сен-Боне-ле-Шастель
Saint-Bonnet-le-Froid;Сен-Боне-ле-Фруа
Saint-Bonnet-pres-Orcival;Сен-Боне-пре-Орсиваль
